document_id,source_group,relative_path,extension,actual_format,size_bytes,sha256,duplicate_of,extract_status,language,segment_count,char_count,error
doc_c1ab374b0f36678c,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/08.安全生产全套资料/安全生产全套资料/酌情增加【游乐园管理制度、预案】/游乐场规章制度.docx,docx,docx,34942,2edf2f4cf578371676afccc5a397d10ab6df5d1836a278153ca6b7ff5a18e275,,success,zh,305,10711,
doc_5196ea20ccd6d076,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/08.安全生产全套资料/安全生产全套资料/酌情增加【游乐园管理制度、预案】/游乐项目安全事故应急预案.doc,doc,doc,117248,2847273cf0c425fa5cf4679d8b02b664f440b9515fadbda4cb91c0f3006a8b94,,success,zh,8,13503,
doc_09ea2a7fb8ad5723,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/08.安全生产全套资料/安全生产全套资料/酌情增加【纺织业相关资料】/纺织企业安全生产个工种安全操作标准规程.pdf,pdf,pdf,225456,199dac80817b4f9ad497cf70b7d62aa948bee45001e46bf62c150bdd98b741d2,,success,zh,20,15862,
doc_43b6f66ccb5ac5b1,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/08.安全生产全套资料/安全生产全套资料/酌情增加【纺织业相关资料】/纺织企业安全生产标准化评定标准).doc,doc,doc,478720,5211199f8c044965a4ff1317ecdbedf051c283b20607e64a47859f6a820cb899,,success,zh,5,140445,
doc_9a95db198f84b758,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/08.安全生产全套资料/安全生产全套资料/酌情增加【纺织业相关资料】/纺织企业安全生产监督管理规定.doc,doc,doc,59392,3569e4edcb246e2b1c3ba5e8cacd6b190816b3ae0e12da500bc204880dce1bb4,,success,zh,42,13467,
doc_c791b2e194c26139,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/08.安全生产全套资料/安全生产全套资料/酌情增加【纺织业相关资料】/纺织企业班组管理.doc,doc,doc,111616,0d0bf464bf0ae723bd119d109f56c888896fc306c5f7ad01e3557ba4ccb9db7e,,success,zh,140,25667,
doc_963ab9f0f93e4fc2,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/08.安全生产全套资料/安全生产全套资料/酌情增加【纺织业相关资料】/纺织工业企业安全管理规范AQ7002-2007.docx,docx,docx,143167,dee1b217fc355c2bb26db271a45799e2a435221b1ca4af0be6e5af995db0bd22,,success,zh,1213,65499,
doc_7374a1972e83b94e,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/08.安全生产全套资料/安全生产全套资料/酌情增加【纺织业相关资料】/纺织行业企业安全生产隐患排查标准.xls,xls,ole,138240,13a900fd5dbc6b46f0a19c6233face04f075d403e7455ff91121ae5523d0f991,,unsupported,unknown,0,0,unsupported_format: ole
doc_98d0c99dbf215e71,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/08.安全生产全套资料/安全生产全套资料/酌情增加【纺织业相关资料】/维宝莱纺织安全生产规程-棉纺织.doc,doc,doc,97792,c822be3e322d966f762332598bdb9f242f5f503207ca9992ed517e56c617b3ba,,success,zh,6,14919,
doc_fc21632cbc976e71,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/08.安全生产全套资料/安全生产全套资料/酌情增加【酒店餐饮相关资料】/XX酒店2019年安全检查表.doc,doc,doc,47104,d453cadf807eede2a57e484b872c3cfc54caf190c362dff7edc7a383b4b45775,,success,zh,3,9278,
doc_0bfa0aa0fcb446af,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/08.安全生产全套资料/安全生产全套资料/酌情增加【酒店餐饮相关资料】/中餐厅安全管理台账.doc,doc,doc,3133803,d0d6a8a87d08534be9d35219f414270706074133d91bbecd767f919f05596c5e,,success,zh,829,20640,
doc_ad6143fc7a037933,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/08.安全生产全套资料/安全生产全套资料/酌情增加【酒店餐饮相关资料】/住宿和餐饮业企业统计台帐.doc,doc,doc,461824,a069bc9421c605da4155e7549baa4cba4a000f19ce58bd451576d34659e3f475,,success,zh,33,40622,
doc_b3335de54046ab4a,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/08.安全生产全套资料/安全生产全套资料/酌情增加【酒店餐饮相关资料】/宾馆消防安全管理制度..doc,doc,doc,84482,bee71a97db52c15087dfbbee1ca542532f432f07d9d5d3cd2e5d28c0bb283480,,success,zh,199,8499,
doc_2ac46071be8f29ea,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/08.安全生产全套资料/安全生产全套资料/酌情增加【酒店餐饮相关资料】/旅馆消防安全管理制度.doc,doc,doc,35840,85b1c3d9709fa42d6d0803b3022ee0ec1db3e12af1d852db4f9c7619ebff1bbe,,success,zh,10,3046,
doc_403eeddf3077f070,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/08.安全生产全套资料/安全生产全套资料/酌情增加【酒店餐饮相关资料】/酒店安全检查表(检查表).doc,doc,doc,182784,1b0b19b3fbf071c1a5c5f57ff95a8e7d99a9ed18f37e0f3574fdc5ed11d1488a,,success,zh,2,13564,
doc_df41ceb123048ca4,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/08.安全生产全套资料/安全生产全套资料/酌情增加【酒店餐饮相关资料】/酒店安全生产各类表格-2.doc,doc,doc,1465111,e07b29d53ad275805e6e235eadbbd6eed682cd36d13bf9ed9469f8118ce47f28,,success,zh,833,12117,
doc_3a9cb83b38fd336b,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/08.安全生产全套资料/安全生产全套资料/酌情增加【酒店餐饮相关资料】/酒店安全生产标准化.doc,doc,doc,180228,c833c589067ef8383d3e1152a553fd502ede96df70f6713db26543e3d3c2008f,,success,zh,178,5469,
doc_7efdb6cb707608c4,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/08.安全生产全套资料/安全生产全套资料/酌情增加【酒店餐饮相关资料】/酒店安全生产责任制.doc,doc,doc,26624,8a8dc588c8a59d546111aada08814c8606c480abcf8bfaa74b33b2b67eebbe57,,success,zh,8,2809,
doc_6a23488a8850c9e9,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/08.安全生产全套资料/安全生产全套资料/酌情增加【酒店餐饮相关资料】/酒店消防安全管理制度.doc,doc,doc,37376,1cfb8c9900fe687929dbd099d584ac143f43985212efac37f43db06d5890ac43,,success,zh,3,5868,
doc_9ec688a66ecbe8bb,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/08.安全生产全套资料/安全生产全套资料/酌情增加【酒店餐饮相关资料】/酒店消防安全隐患专项治理方案.doc,doc,doc,35328,276d6926ce8729b0b6e5ccd21a567d4694daad46ff95da4301230a1e4f499240,,success,zh,2,3741,
doc_2055721f1647a94f,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/08.安全生产全套资料/安全生产全套资料/酌情增加【酒店餐饮相关资料】/酒店表格大全.doc,doc,doc,1686528,d37b0702d23f2d56635a26b733c72dae8ee2aa1aaedb57657e9a1756863ba08c,,success,zh,65,91726,
doc_73776cc312e3655e,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/08.安全生产全套资料/安全生产全套资料/酌情增加【酒店餐饮相关资料】/酒店质量管理程序文件范例.doc,doc,doc,222720,16a8c33d023ede1786871b3a1f15125caf637a58a2a95713503290326f0aa831,,success,zh,45,56672,
doc_b1daa103f19761ca,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/08.安全生产全套资料/安全生产全套资料/酌情增加【酒店餐饮相关资料】/酒店食品安全卫生管理制度.doc,doc,doc,74240,89669a85324ff30cad7930e85085552a05c260413eb3c079e1ae8ff52beba575,,success,zh,388,9207,
doc_84fd8f0e77f39185,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/08.安全生产全套资料/安全生产全套资料/酌情增加【酒店餐饮相关资料】/餐饮服务单位台账样本8项.doc,doc,doc,222208,e664f2337fc90ba423422ea349f1624353d71a02c84e832b0bbc6e1bd28e9927,,success,zh,4,2772,
doc_7344bcb4410fea24,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/08.安全生产全套资料/安全生产全套资料/酌情增加【酒店餐饮相关资料】/餐饮机构12本台账.doc,doc,doc,366592,d14f05f2dd4d88412fbf97538c5a16ac52f6fdf16fd96d88125bc5df2e3e1c2f,,success,zh,37,7962,
doc_a98426458977b8a2,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/08.安全生产全套资料/安全生产全套资料/酌情增加【重大危险源相关资料】/xxx公司危险化学品重大危险源事故专项应急预案.doc,doc,doc,97280,5ddf772ca887a6e052829ecfc8839ee7adb14c7b33d0b7ba69dbd734da217ee7,,success,zh,21,7706,
doc_b8a62d8cdc53db92,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/08.安全生产全套资料/安全生产全套资料/酌情增加【重大危险源相关资料】/【危化】重大危险源备案登记各种表格.doc,doc,doc,147456,f182dab78df3d9bbef94b416a317e1a6594467cb7a1b8794fd754ce74f4b8f18,,success,zh,25,10734,
doc_9494d418b0e39cea,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/08.安全生产全套资料/安全生产全套资料/酌情增加【重大危险源相关资料】/【建筑】项目重大危险源备案管理实施细则.docx,docx,docx,210877,2db02f999f57f95333e5371c274e5d02539f6b87cf48c0df830621a3125d4313,,success,zh,115,3719,
doc_e02d1d9c7dc038ad,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/08.安全生产全套资料/安全生产全套资料/酌情增加【重大危险源相关资料】/一级重大危险源辨识标准全解.doc,doc,doc,79874,0184421b2804fc4969b4624c9e12e2831493337e6fc526c0260b9842809c600b,,success,zh,224,3690,
doc_f527cfd82aa75c3c,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/08.安全生产全套资料/安全生产全套资料/酌情增加【重大危险源相关资料】/中华人民共和国国家标准重大危险源辨识.docx,docx,docx,22474,145eb69dd5dbcfb083b676d4f37138310ff009a4d888c163c96f322974c5dc8b,,success,zh,2,5180,
doc_67ff6139c66aac4f,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/08.安全生产全套资料/安全生产全套资料/酌情增加【重大危险源相关资料】/仓储企业危险源及风险辨识与评价表(参考).xls,xls,ole,60928,ae568817f43fb4bafc6b79bf74f3d0010be93816533d37184e067b0c2b670494,,unsupported,unknown,0,0,unsupported_format: ole
doc_e757766dc6723203,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/08.安全生产全套资料/安全生产全套资料/酌情增加【重大危险源相关资料】/化工企业重大危险源安全管理制度.doc,doc,doc,52736,1292f50e0eb501efa0c3e82f72abcd86f3bad6b4721e5ce8dd3628fbe96df6b8,,success,zh,1,3272,
doc_8a976ef9d7b1623d,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/08.安全生产全套资料/安全生产全套资料/酌情增加【重大危险源相关资料】/危险化学品企业重大危险源安全评估报告.doc,doc,doc,157104,96fef6efa325410b26f9676cef2003dba076e093062060fd4a4846e81d6dc4ee,,success,zh,216,7240,
doc_e51e12b50b6361d5,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/08.安全生产全套资料/安全生产全套资料/酌情增加【重大危险源相关资料】/危险化学品重大危险源辨识、分级记录.docx,docx,docx,27766,ad990d6668c1e4d8fdfbed6b15378773edfcaf717561b3558fb199b6db8c3b86,,success,zh,126,1666,
doc_310091e979956ded,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/08.安全生产全套资料/安全生产全套资料/酌情增加【重大危险源相关资料】/危险化学品重大危险源辨识报告.doc,doc,doc,253440,5bef3156a17edd1633e76475e82e8d884f2fc67f9babec147a0fab96c603a301,,success,zh,44,16021,
doc_46975f59e3bc79ca,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/08.安全生产全套资料/安全生产全套资料/酌情增加【重大危险源相关资料】/危险化学品重大危险源辨识记录.doc,doc,doc,187904,fa3586aaa9c3c684582ec6cf83fba8274d33ad8a0888f8e2f69af3e5c09c32a5,,success,zh,16,15280,
doc_6984e3b52ee4e862,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/08.安全生产全套资料/安全生产全套资料/酌情增加【重大危险源相关资料】/危险源辨识汇总表(仓储部.docx,docx,docx,26446,0e07dec327677ddf218e6b586e27c15092fd76d484111e172344ea1724390e33,,success,zh,158,4178,
doc_578afedd4b55f20c,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/08.安全生产全套资料/安全生产全套资料/酌情增加【重大危险源相关资料】/变电站危险源辨识与风险评估表.xls,xls,ole,27136,ecd8fad81f919b16b4d5784ae483ab8798da170c92f53d115d89622bd689ef84,,unsupported,unknown,0,0,unsupported_format: ole
doc_899fb15090fd1b1f,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/08.安全生产全套资料/安全生产全套资料/酌情增加【重大危险源相关资料】/变电站工程施工危险点辨识及预控措施.doc,doc,doc,207360,4159ccd2adcc521075be6a1bb2401a1c9320e4e6e60bf0e0e906876f876431b9,,success,zh,11,30186,
doc_f272e27924acee6f,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/08.安全生产全套资料/安全生产全套资料/酌情增加【重大危险源相关资料】/变电运行危险源辨识、风险评价(LEC法)一览表.xls,xls,ole,90112,710148b67a28a6de4ffc99ebf4c2f1b697d0c04a9a5aa5070a399b2a8a3344ef,,unsupported,unknown,0,0,unsupported_format: ole
doc_bd0af5a2a4fc7e1d,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/08.安全生产全套资料/安全生产全套资料/酌情增加【重大危险源相关资料】/建筑类危险源登记表.doc,doc,doc,79360,34ce73848f78c9d0e3eaedcdcc4e7bf4bbd84fd351d3b6c03d20e805628e03da,,success,zh,9,4525,
doc_663d77142cef953a,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/08.安全生产全套资料/安全生产全套资料/酌情增加【重大危险源相关资料】/正式仓库危险源辨识评价表.doc,doc,doc,176640,e0d0f3cd4004e44fa3d1fe0190b345e5d0b58f0c1efbfdc22476cfd7b25447c0,,success,zh,3,450,
doc_c22b6bd0ed64c7e4,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/08.安全生产全套资料/安全生产全套资料/酌情增加【重大危险源相关资料】/水泵房风险管理表.pdf,pdf,pdf,81488,7f5e9aa6d3c4f1cbfc07d7cc732fafc7a407ad454a1b596b5f09eb576af49d1d,,success,zh,4,909,
doc_e3a630f075a36ada,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/08.安全生产全套资料/安全生产全套资料/酌情增加【重大危险源相关资料】/物流中心中度危险源清单.doc,doc,doc,264704,7dafb79e9c7e153d843b36615568da6bab935dff7243aa68d0f6ec216980e860,,success,zh,1,7833,
doc_8c9b98035ec7263d,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/08.安全生产全套资料/安全生产全套资料/酌情增加【重大危险源相关资料】/重大危险源辨识 (2).doc,doc,doc,183808,f761d466e0de392ac3cda36cbd7b5ecaea99adc533cd84fe6a5067a70e2fc4e8,,success,zh,16,15455,
doc_6900eba62f662710,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/08.安全生产全套资料/安全生产全套资料/酌情增加【重大危险源相关资料】/重大危险源辨识.doc,doc,doc,76800,ccacc1e2fcce5b9e59f2eaa8921e940b822700d8be0e90899adf167b72425e40,,success,zh,11,6075,
doc_c8e0fee6d6b582f9,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/08.安全生产全套资料/安全生产全套资料/酌情增加【重大危险源相关资料】/重大危险源辨识依据和方法.doc,doc,doc,151554,f155e3fecaf6bade0f8d8b5ff8be22a3026c8a75633a2b0266e0ea83a404e77d,,success,zh,8,23247,
